sub_num,cond,run,vox,oddeven,beta
6,0,5,94,1,-2.0606419799213533
6,0,0,93,0,-0.7018305441438937
6,0,1,92,1,-2.5014146563350383
6,0,2,91,0,0.050893209066449785
6,0,3,90,1,2.022517365918242
6,0,4,89,0,1.0311380183000929
6,0,5,88,1,1.8478907843609984
6,0,0,87,0,-1.653035390826226
6,0,1,86,1,0.88603866012041
6,0,2,85,0,2.5587199395041305
6,0,3,84,1,0.7740597843960508
6,0,4,83,0,-1.4116676852985566
6,0,5,82,1,2.7352963936927406
6,0,0,81,0,-1.5798522694652912
6,0,1,80,1,0.6929165539339659
6,0,2,79,0,0.27429409670202165
6,0,3,78,1,0.4909487904477542
6,0,4,77,0,-0.24797745765224022
6,0,5,76,1,-0.8682499396203434
6,0,0,75,0,-0.9646108643945128
6,0,1,74,1,0.34099136500955796
6,0,2,73,0,0.9989565654192297
6,0,3,72,1,-0.10261636185896306
6,0,4,71,0,-0.6900377013290981
6,0,5,70,1,-2.174837404860825
6,0,0,69,0,-2.481517612352321
6,0,1,68,1,-2.796399035195061
6,0,2,67,0,1.2502709866984862
6,0,3,66,1,1.1225783632618225
6,0,4,65,0,-1.6327739957176852
6,0,5,64,1,1.571772950984446
6,0,0,63,0,2.484046158436608
6,0,1,62,1,1.186298954411063
6,0,2,61,0,0.24896275135080348
6,0,3,60,1,1.0912576060875303
6,0,4,59,0,0.4856390319570272
6,0,5,58,1,0.03816569118341073
6,0,0,57,0,-2.536193963681017
6,0,1,56,1,0.997604262509452
6,0,2,55,0,2.1954005477804612
6,0,3,54,1,1.1434183093757004
6,0,4,53,0,1.4946914819610413
6,0,5,52,1,-2.327553761204039
6,0,0,51,0,2.984056795037742
6,0,1,50,1,-0.021981441937894308
6,0,2,49,0,-0.659692356146838
6,0,3,48,1,-2.853582008516401
6,0,4,47,0,-0.991836694692255
6,0,5,46,1,-1.4050774820465226
6,0,0,45,0,-0.3723374107616042
6,0,1,44,1,-0.4657833395219888
6,0,2,43,0,0.3862020670451016
6,0,3,42,1,1.2040032823501665
6,0,4,41,0,2.1065993894469646
6,0,5,40,1,1.556805189496549
6,0,0,39,0,-0.058816256666147204
6,0,1,38,1,1.1326965895479966
6,0,2,37,0,2.7335563812236074
6,0,3,36,1,1.7736756238404237
6,0,4,35,0,0.6371376304837096
6,0,5,34,1,1.6252271204934745
6,0,0,33,0,-2.3134956204303077
6,0,1,32,1,-1.4996207938279285
6,0,2,31,0,2.6102068567086203
6,0,3,30,1,2.632131264485806
6,0,4,29,0,-0.878140591445205
6,0,5,28,1,1.2132168577423181
6,0,0,27,0,-2.558597406918472
6,0,1,26,1,1.0864484307591002
6,0,2,25,0,2.9160356115199475
6,0,3,24,1,2.204230819846241
6,0,4,23,0,1.0871703721342785
6,0,5,22,1,2.36474456647192
6,0,0,21,0,1.3460165429042048
6,0,1,20,1,-1.9314656271133268
6,0,2,19,0,-1.8795747949323949
6,0,3,18,1,-2.426505003593719
6,0,4,17,0,0.3890129769439177
6,0,5,16,1,-0.16288624254426853
6,0,0,15,0,0.663814069842027
6,0,1,14,1,0.7479926836139157
6,0,2,13,0,0.7388362288753854
6,0,3,12,1,-1.361612598834758
6,0,4,11,0,-0.44191885997848246
6,0,5,10,1,1.6109658500843858
6,0,0,9,0,0.05184874547530427
6,0,1,8,1,1.114838606389858
6,0,2,7,0,0.5942933871070153
6,0,3,6,1,1.3648344608267315
6,0,4,5,0,1.9734399281439234
6,0,5,4,1,2.9508316559984555
6,0,0,3,0,-2.0770424805657743
6,0,1,2,1,0.022140808706513138
6,0,2,1,0,0.3143753938554861
6,0,3,0,1,1.9232672751351108
6,0,4,0,0,-2.663375270016516
6,0,5,1,1,0.7914151492398751
6,0,0,2,0,-0.16307505375369402
6,0,1,3,1,0.4298350537920199
6,0,2,4,0,1.7928288962889152
6,0,3,5,1,-0.8340253706443934
6,0,4,6,0,1.5860052195649947
6,0,5,7,1,0.42770016406855826
6,0,0,8,0,0.9098389725061573
6,0,1,9,1,0.1531513908596116
6,0,2,10,0,1.3223370838163797
6,0,3,11,1,1.996498499312394
6,0,4,12,0,-1.8327124101893102
6,0,5,13,1,0.8355295473716627
6,0,0,14,0,-2.040278347639322
6,0,1,15,1,0.8695609570791731
6,0,2,16,0,0.4299138735303133
6,0,3,17,1,1.7434970267757341
6,0,4,18,0,2.8554184809716707
6,0,5,19,1,-0.5901877970170082
6,0,0,20,0,-1.436529571369991
6,0,1,21,1,-0.19871375359851662
6,0,2,22,0,1.471334075209203
6,0,3,23,1,-2.8522584625684546
6,0,4,24,0,1.0571376876330385
6,0,5,25,1,-0.22672679707709964
6,0,0,26,0,-2.788352564888654
6,0,1,27,1,-1.0609967988227793
6,0,2,28,0,-1.4960247821108852
6,0,3,29,1,2.5007386751878133
6,0,4,30,0,0.552410068898957
6,0,5,31,1,0.12371258792512796
6,0,0,32,0,1.8037707752063898
6,0,1,33,1,-0.9964020817188768
6,0,2,34,0,0.5328496927971134
6,0,3,35,1,0.06762220947744624
6,0,4,36,0,1.3092790859922354
6,0,5,37,1,0.5036150999197178
6,0,0,38,0,1.032497022783313
6,0,1,39,1,1.7745179789181287
6,0,2,40,0,1.7542007031654872
6,0,3,41,1,1.4482664639541778
6,0,4,42,0,2.4097956400559735
6,0,5,43,1,1.2543949063320827
6,0,0,44,0,0.1800263395723508
6,0,1,45,1,0.36349609815861417
6,0,2,46,0,2.315307189143276
6,0,3,47,1,-0.896776467111593
6,0,4,48,0,1.8895685724246227
6,0,5,49,1,0.996674424011103
6,0,0,50,0,0.9151598425274545
6,0,1,51,1,0.7079147293119545
6,0,2,52,0,1.9043452939923258
6,0,3,53,1,0.7940872136393606
6,0,4,54,0,0.21517549607264996
6,0,5,55,1,0.4148210238238077
6,0,0,56,0,2.9704363358870243
6,0,1,57,1,-1.6249374378166346
6,0,2,58,0,2.3777908991202708
6,0,3,59,1,-2.5267993876399464
6,0,4,60,0,-1.8831376981195018
6,0,5,61,1,-1.380157566557271
6,0,0,62,0,1.8816679158997456
6,0,1,63,1,-1.5486003914743682
6,0,2,64,0,-1.1266409494642167
6,0,3,65,1,-0.8487882268914424
6,0,4,66,0,2.799516003388818
6,0,5,67,1,-0.6886934017644499
6,0,0,68,0,0.4229138383165447
6,0,1,69,1,0.7211332548630685
6,0,2,70,0,-2.0963792627664537
6,0,3,71,1,1.6968615372142661
6,0,4,72,0,-1.784641595090867
6,0,5,73,1,-0.19619599008052369
6,0,0,74,0,1.5359165803774057
6,0,1,75,1,0.18995920359983343
6,0,2,76,0,-0.7533370008674751
6,0,3,77,1,2.6528958921107915
6,0,4,78,0,1.7211793321426256
6,0,5,79,1,-2.33361339993683
6,0,0,80,0,-2.258045381064198
6,0,1,81,1,0.18626914443730147
6,0,2,82,0,0.6788242841019239
6,0,3,83,1,-2.132545606507928
6,0,4,84,0,0.18378932400374914
6,0,5,85,1,-0.3857815070344972
6,0,0,86,0,1.2085534440989578
6,0,1,87,1,-1.4068321108362163
6,0,2,88,0,-2.654424125811733
6,0,3,89,1,0.7214848982154807
6,0,4,90,0,1.8267295441679376
6,0,5,91,1,0.3071118962295667
6,0,0,92,0,-0.7559893668201045
6,0,1,93,1,-2.173994566824074
6,0,2,94,0,-0.9525459378985985
6,0,3,95,1,0.05532993867832481
6,0,4,96,0,-2.029354997186614
6,0,5,97,1,0.00782906302990427
6,0,0,98,0,0.16009359876502627
6,0,1,99,1,-1.497832356888903
6,0,2,99,0,1.2995691639078544
6,0,3,98,1,-1.9216550262778638
6,0,4,97,0,1.581710480252338
6,0,5,96,1,-2.8138463132503038
6,0,0,95,0,-0.2513802017819984
6,0,1,94,1,1.0460243658341422
6,0,2,93,0,-0.6272674419123678
6,0,3,92,1,-1.2698017544845115
6,0,4,91,0,1.0144634762762441
6,0,5,90,1,1.150029311487491
6,0,0,89,0,0.4766819185219928
6,0,1,88,1,-0.7493601848431859
6,0,2,87,0,-0.09532643794441853
6,0,3,86,1,0.8272796301990248
6,0,4,85,0,-2.044382076547847
6,0,5,84,1,1.1747359616310105
6,0,0,83,0,0.4790719741201501
6,0,1,82,1,1.2232856848653944
6,0,2,81,0,1.4816950660843968
6,0,3,80,1,-2.94547810708125
6,0,4,79,0,1.0265576795607454
6,0,5,78,1,-0.9953805238981062
6,0,0,77,0,0.9683406128790166
6,0,1,76,1,-1.5460158080407282
6,0,2,75,0,2.758796665491845
6,0,3,74,1,-0.061101633388513266
6,0,4,73,0,-2.1586903583905395
6,0,5,72,1,1.8186464204176769
6,0,0,71,0,2.0831110150762564
6,0,1,70,1,-1.707622524579063
6,0,2,69,0,-1.1363453017563403
6,0,3,68,1,-0.7211910248814126
6,0,4,67,0,1.1636853502685023
6,0,5,66,1,0.021439196471831456
6,0,0,65,0,-0.8651784299499496
6,0,1,64,1,-0.8597596525284747
6,0,2,63,0,-2.5331365835519026
6,0,3,62,1,0.07236556185277987
6,0,4,61,0,1.1008440267564996
6,0,5,60,1,1.2096499956878608
6,0,0,59,0,0.7673284393280531
6,0,1,58,1,2.4918310097977345
6,0,2,57,0,-1.9803306525050326
6,0,3,56,1,-0.4425494878369507
6,0,4,55,0,-2.098377626826383
6,0,5,54,1,1.698124890433976
6,0,0,53,0,2.6976213390554835
6,0,1,52,1,0.05730393495372965
6,0,2,51,0,0.6601026528651364
6,0,3,50,1,0.9973661170706957
6,0,4,49,0,0.28255335644640067
6,0,5,48,1,2.268443887515308
6,0,0,47,0,-1.2990148241856725
6,0,1,46,1,0.8606391513170601
6,0,2,45,0,2.670467683902178
6,0,3,44,1,0.9693480745314398
6,0,4,43,0,-0.6914542653247144
6,0,5,42,1,-1.0266369576358692
6,0,0,41,0,-1.7044914743658475
6,0,1,40,1,-0.8980811399134403
6,0,2,39,0,0.9792725348690658
6,0,3,38,1,1.7577845632037805
6,0,4,37,0,1.2097341858941693
6,0,5,36,1,0.3135273339748923
6,0,0,35,0,-1.0526402286509526
6,0,1,34,1,0.3853916517101763
6,0,2,33,0,-0.792768077999187
6,0,3,32,1,2.7556610853716528
6,0,4,31,0,0.6202205491206505
6,0,5,30,1,0.38446412160114907
6,0,0,29,0,-1.540018478267016
6,0,1,28,1,-2.5320543606459873
6,0,2,27,0,-0.8199699966946774
6,0,3,26,1,0.3781142860248625
6,0,4,25,0,2.065991151485478
6,0,5,24,1,-1.0253588769062174
6,0,0,23,0,1.483358328421283
6,0,1,22,1,-1.5393713727595488
6,0,2,21,0,-2.754228627160419
6,0,3,20,1,-2.22193659221074
6,0,4,19,0,2.591051978042673
6,0,5,18,1,-2.0477151202737627
6,0,0,17,0,0.6151439155212195
6,0,1,16,1,-2.460736808780542
6,0,2,15,0,0.1005984125735675
6,0,3,14,1,-2.1514408359982955
6,0,4,13,0,2.955298540834862
6,0,5,12,1,0.2407287292846927
6,0,0,11,0,2.1384749345754317
6,0,1,10,1,0.32618200602431036
6,0,2,9,0,1.5003266313578774
6,0,3,8,1,-0.4852011461603709
6,0,4,7,0,-2.617916243776483
6,0,5,6,1,-2.5425923452695502
6,0,0,5,0,-0.9209829694551748
6,0,1,4,1,0.9765350153362098
6,0,2,3,0,-2.188820309497649
6,0,3,2,1,1.0005743477345792
6,0,4,1,0,0.960657982662573
6,0,5,0,1,1.8483650522088189
7,0,0,0,0,1.3071844236465484
7,0,1,1,1,0.6021300397284826
7,0,2,2,0,1.9698470468313705
7,0,3,3,1,-1.8003133133047369
7,0,4,4,0,1.638632649047774
7,0,5,5,1,2.263359656410069
7,0,0,6,0,1.388303906025659
7,0,1,7,1,0.7944845812315817
7,0,2,8,0,1.0452651453769917
7,0,3,9,1,1.522226150926759
7,0,4,10,0,-0.25903835562105026
7,0,5,11,1,-2.5413976910761558
7,0,0,12,0,-1.8774714644754091
7,0,1,13,1,-1.3544849570757138
7,0,2,14,0,2.7680346106136664
7,0,3,15,1,-1.6193650983452978
7,0,4,16,0,2.133096807420923
7,0,5,17,1,2.0742125562622817
7,0,0,18,0,-1.6007103455186447
7,0,1,19,1,-2.5351710916136234
7,0,2,20,0,1.9386688797001623
7,0,3,21,1,0.1767453658026812
7,0,4,22,0,-1.8125952086229085
7,0,5,23,1,-0.3144006061723621
7,0,0,24,0,-1.9919888245885315
7,0,1,25,1,-2.014665696076259
7,0,2,26,0,-2.5260491801162432
7,0,3,27,1,1.7031439328150793
7,0,4,28,0,0.983998306113441
7,0,5,29,1,-1.0525670474310211
7,0,0,30,0,-0.9566058453857673
7,0,1,31,1,2.9696659000833314
7,0,2,32,0,-0.6387831430630393
7,0,3,33,1,2.7629402640963994
7,0,4,34,0,0.07371162914828755
7,0,5,35,1,0.2507202733036188
7,0,0,36,0,2.224218996437335
7,0,1,37,1,-1.8728701867555357
7,0,2,38,0,0.5003631058620415
7,0,3,39,1,2.3101273127060615
7,0,4,40,0,1.4177292688104348
7,0,5,41,1,1.4820298119357762
7,0,0,42,0,1.1470450603409164
7,0,1,43,1,-0.5567367740768043
7,0,2,44,0,-2.5050772898456604
7,0,3,45,1,1.5302785136579273
7,0,4,46,0,-1.3420528088918435
7,0,5,47,1,0.7863088326314823
7,0,0,48,0,-0.8692266345477027
7,0,1,49,1,2.0676667427327002
7,0,2,50,0,1.1541381916565472
7,0,3,51,1,1.1811598926545805
7,0,4,52,0,1.2351191401885353
7,0,5,53,1,0.698772733258811
7,0,0,54,0,2.3587002856301993
7,0,1,55,1,-0.7289008332865161
7,0,2,56,0,0.7272558356823859
7,0,3,57,1,0.9854010378839773
7,0,4,58,0,0.5708248033907335
7,0,5,59,1,1.3566589985634154
7,0,0,60,0,1.5590297952743484
7,0,1,61,1,-1.620709102073353
7,0,2,62,0,0.3584123550627214
7,0,3,63,1,2.855355104633972
7,0,4,64,0,1.8836639431310527
7,0,5,65,1,0.9012594559405674
7,0,0,66,0,-2.7889450092229655
7,0,1,67,1,0.3214433089656552
7,0,2,68,0,0.43233721721541174
7,0,3,69,1,-2.8207589709883862
7,0,4,70,0,-2.3423292782983918
7,0,5,71,1,0.7091466062063154
7,0,0,72,0,-0.792863004928066
7,0,1,73,1,0.6901587001359062
7,0,2,74,0,1.9728718435400285
7,0,3,75,1,-0.8765615936099067
7,0,4,76,0,1.444667073619918
7,0,5,77,1,-0.5505732514303974
7,0,0,78,0,-0.29597765641482976
7,0,1,79,1,0.6762083800030352
7,0,2,80,0,-2.1120461507408375
7,0,3,81,1,0.10203704863430674
7,0,4,82,0,2.162614502411716
7,0,5,83,1,1.130714080516228
7,0,0,84,0,1.6836261664516528
7,0,1,85,1,0.035642860481823746
7,0,2,86,0,1.4453265360484686
7,0,3,87,1,1.7547535907673666
7,0,4,88,0,-0.7844241711022266
7,0,5,89,1,1.3866706982301116
7,0,0,90,0,-1.0313595507808395
7,0,1,91,1,-1.016299959674629
7,0,2,92,0,0.6234079283473952
7,0,3,93,1,-1.3228628588360432
7,0,4,94,0,1.0256756984630817
7,0,5,95,1,2.982038379147962
7,0,0,96,0,0.3960080198201176
7,0,1,97,1,1.376045536735063
7,0,2,98,0,1.3255513270703094
7,0,3,99,1,1.7631840788059432
7,0,4,99,0,-1.036569739354218
7,0,5,98,1,-2.9822253230364337
7,0,0,97,0,1.4753539687129562
7,0,1,96,1,2.204266638450597
7,0,2,95,0,0.504678145052847
7,0,3,94,1,-1.9974865123940844
7,0,4,93,0,1.867582558016161
7,0,5,92,1,1.1933722151840347
7,0,0,91,0,-1.4542534219294398
7,0,1,90,1,-2.1078154105337346
7,0,2,89,0,-1.329169384181947
7,0,3,88,1,-2.1352814620559974
7,0,4,87,0,2.680027292262153
7,0,5,86,1,1.782386136754794
7,0,0,85,0,1.4269411649908816
7,0,1,84,1,0.43562705644123856
7,0,2,83,0,0.598668254225178
7,0,3,82,1,1.6101235154409244
7,0,4,81,0,1.551534778592365
7,0,5,80,1,-2.0042544672392046
7,0,0,79,0,-0.6088303208885053
7,0,1,78,1,-0.16617801262390497
7,0,2,77,0,-2.6441952177430115
7,0,3,76,1,2.4534970966010565
7,0,4,75,0,0.023122119381015493
7,0,5,74,1,1.8856774550615842
7,0,0,73,0,-1.5333315199537847
7,0,1,72,1,1.7759045032626417
7,0,2,71,0,-0.9250390592308584
7,0,3,70,1,0.7917165572491278
7,0,4,69,0,1.9259677210685648
7,0,5,68,1,-0.6668453974977742
7,0,0,67,0,0.3056126781895121
7,0,1,66,1,-1.4841829042974275
7,0,2,65,0,-1.6269946339346146
7,0,3,64,1,-0.45656887321461337
7,0,4,63,0,2.601244118910553
7,0,5,62,1,0.40569727881312745
7,0,0,61,0,-1.3566734164749383
7,0,1,60,1,2.840438185828445
7,0,2,59,0,0.6474639479983875
7,0,3,58,1,1.70648749055029
7,0,4,57,0,0.5554624171452338
7,0,5,56,1,-0.12400666939822402
7,0,0,55,0,-0.872157740326791
7,0,1,54,1,0.8322329295589395
7,0,2,53,0,0.4323687402592775
7,0,3,52,1,0.9829505804285583
7,0,4,51,0,1.544972734019252
7,0,5,50,1,-0.9021391270562309
7,0,0,49,0,-2.9753316532421765
7,0,1,48,1,0.38395823764144854
7,0,2,47,0,-2.7168128349700877
7,0,3,46,1,-0.2179395303929479
7,0,4,45,0,-2.035385987388044
7,0,5,44,1,-1.0059882353577274
7,0,0,43,0,-0.8048606131126883
7,0,1,42,1,-1.731227506992106
7,0,2,41,0,1.6905994040954373
7,0,3,40,1,-1.5017387571920848
7,0,4,39,0,1.3847864191312196
7,0,5,38,1,-2.1665169086144997
7,0,0,37,0,0.3531885758683888
7,0,1,36,1,2.3610765632262902
7,0,2,35,0,-0.28192500740758675
7,0,3,34,1,-0.3533994516440211
7,0,4,33,0,0.44820457647132317
7,0,5,32,1,0.9073267509668028
7,0,0,31,0,-2.798774462499341
7,0,1,30,1,1.3015543765126858
7,0,2,29,0,2.03378501449151
7,0,3,28,1,0.8098879460506933
7,0,4,27,0,0.18535952810210787
7,0,5,26,1,1.3763246620217506
7,0,0,25,0,-0.2194443473556198
7,0,1,24,1,-0.6133037426828953
7,0,2,23,0,2.6866487199529745
7,0,3,22,1,0.27042768936206496
7,0,4,21,0,2.134305148475243
7,0,5,20,1,-2.7660364111878835
7,0,0,19,0,0.6858090996980409
7,0,1,18,1,0.3340645914085767
7,0,2,17,0,-2.749802249266171
7,0,3,16,1,1.1380148330547974
7,0,4,15,0,0.4079283786680117
7,0,5,14,1,0.10441914093023286
7,0,0,13,0,-2.313075285315807
7,0,1,12,1,1.793008872904613
7,0,2,11,0,0.7331745472664082
7,0,3,10,1,1.4577370190583672
7,0,4,9,0,-0.5353703564078458
7,0,5,8,1,0.945871505992434
7,0,0,7,0,-1.3095782097380868
7,0,1,6,1,2.5552302076687647
7,0,2,5,0,-0.35263129920640246
7,0,3,4,1,1.3169159781934576
7,0,4,3,0,1.2034084738161843
7,0,5,2,1,0.31763726167366
7,0,0,1,0,1.3185433150374757
7,0,1,0,1,-2.064765163431797
7,0,2,0,0,1.751274424872924
7,0,3,1,1,0.6044495073016669
7,0,4,2,0,0.9918357851212266
7,0,5,3,1,1.3929029850763763
7,0,0,4,0,0.5475477903609169
7,0,1,5,1,0.9053853921180253
7,0,2,6,0,1.6030498728065141
7,0,3,7,1,-1.4302069823832526
7,0,4,8,0,-0.7689066789155294
7,0,5,9,1,1.5980959369813041
7,0,0,10,0,0.009359493504224381
7,0,1,11,1,-2.060030362454946
7,0,2,12,0,-0.04762314196582551
7,0,3,13,1,0.97757542492911
7,0,4,14,0,1.1966872913849063
7,0,5,15,1,0.9856696281961036
7,0,0,16,0,0.3409503907978523
7,0,1,17,1,1.732278922086392
7,0,2,18,0,0.23266259464084482
7,0,3,19,1,1.281686268232793
7,0,4,20,0,1.865033828839677
7,0,5,21,1,1.4401158673483305
7,0,0,22,0,0.9259751772293114
7,0,1,23,1,2.1731255770576685
7,0,2,24,0,2.3477326458149648
7,0,3,25,1,-0.9499280489452406
7,0,4,26,0,-2.7430987027157636
7,0,5,27,1,1.4029611420732198
7,0,0,28,0,-1.529401244005105
7,0,1,29,1,1.0920835683205996
7,0,2,30,0,0.5079324619606869
7,0,3,31,1,2.7040759019444893
7,0,4,32,0,2.0014246342591715
7,0,5,33,1,1.0251692704330144
7,0,0,34,0,-1.3418969432243022
7,0,1,35,1,-2.327133347360024
7,0,2,36,0,0.9172861329068338
7,0,3,37,1,-2.1003161859862294
7,0,4,38,0,-1.7465573721818408
7,0,5,39,1,-1.725944397938334
7,0,0,40,0,0.09583723724925641
7,0,1,41,1,-1.1811517095451496
7,0,2,42,0,-2.8273232881366797
7,0,3,43,1,1.465315872494914
7,0,4,44,0,-2.7226207437291103
7,0,5,45,1,-1.9301172164288105
7,0,0,46,0,-0.23378796854379935
7,0,1,47,1,-1.3448571096594633
7,0,2,48,0,2.3422144147418664
7,0,3,49,1,0.2680695346088253
7,0,4,50,0,2.8561936777726427
7,0,5,51,1,1.5794227339589808
7,0,0,52,0,-2.4921570136278026
7,0,1,53,1,-2.8354737309654343
7,0,2,54,0,-0.19433521256017716
7,0,3,55,1,-2.1449109771266226
7,0,4,56,0,-0.11925815781476068
7,0,5,57,1,-1.0215535858843006
7,0,0,58,0,0.3403901358252026
7,0,1,59,1,-0.13774629614868883
7,0,2,60,0,1.9105649330806032
7,0,3,61,1,2.765925633822887
7,0,4,62,0,2.9019445422433776
7,0,5,63,1,-0.049707430756073645
7,0,0,64,0,-1.585707082612459
7,0,1,65,1,0.804475111319052
7,0,2,66,0,2.211334774385845
7,0,3,67,1,-0.7964282669920384
7,0,4,68,0,-1.2151494282732307
7,0,5,69,1,-0.8918183712078354
7,0,0,70,0,-2.859391760760805
7,0,1,71,1,1.194800018210815
7,0,2,72,0,-0.37822809286530035
7,0,3,73,1,0.7444507267086421
7,0,4,74,0,-1.5948780332953265
7,0,5,75,1,2.047023003391666
7,0,0,76,0,-2.340706579096409
7,0,1,77,1,-0.43114054148205017
7,0,2,78,0,-0.5553501045646054
7,0,3,79,1,-0.5857952621318905
7,0,4,80,0,-0.703545633718968
7,0,5,81,1,0.6279605491957252
7,0,0,82,0,-1.5789859728977649
7,0,1,83,1,0.05944827198849323
7,0,2,84,0,-2.5498995086666345
7,0,3,85,1,0.7836433888641547
7,0,4,86,0,-0.38158384695857883
7,0,5,87,1,0.26152439516627224
7,0,0,88,0,-0.03152823857774756
7,0,1,89,1,-1.8787465531970489
7,0,2,90,0,1.1473307374582873
7,0,3,91,1,0.9318674134369014
7,0,4,92,0,-1.2357933615241394
7,0,5,93,1,-0.13561395451442504
7,0,0,94,0,0.49375861326380266
7,0,1,95,1,1.8601999122782926
7,0,2,96,0,-2.0769990972811767
7,0,3,97,1,-2.9620481642093917
7,0,4,98,0,2.002038216956743
7,0,5,99,1,-0.7849225198562202
7,0,0,99,0,-1.988565859596085
7,0,1,98,1,2.9900674942751184
7,0,2,97,0,0.7060364507059447
7,0,3,96,1,0.7159323593928356
7,0,4,95,0,-0.23807201314387338
7,0,5,94,1,0.9087386137085355
7,0,0,93,0,1.8701681888692578
7,0,1,92,1,0.2803814065933512
7,0,2,91,0,1.0795835967775806
7,0,3,90,1,0.296379726733089
7,0,4,89,0,-0.21987861991319813
7,0,5,88,1,0.7116018577165248
7,0,0,87,0,-0.29764911458158627
7,0,1,86,1,1.086668598876156
7,0,2,85,0,0.7496878253231514
7,0,3,84,1,2.7149404329954994
7,0,4,83,0,1.206362938437662
7,0,5,82,1,-2.2425872060586407
7,0,0,81,0,1.185669249387007
7,0,1,80,1,-1.5203533500406596
7,0,2,79,0,1.3457805055100278
7,0,3,78,1,-2.08493866134184
7,0,4,77,0,-0.03531688862874116
7,0,5,76,1,-2.50235305848798
7,0,0,75,0,1.834029294347732
7,0,1,74,1,0.5953458538673515
7,0,2,73,0,1.0736548684143612
7,0,3,72,1,0.4434679861907501
7,0,4,71,0,0.1452030551997936
7,0,5,70,1,-2.6099299193224867
7,0,0,69,0,1.4502858646257792
7,0,1,68,1,0.7921007703128895
7,0,2,67,0,1.4775164505771479
7,0,3,66,1,-2.966641907326233
7,0,4,65,0,-1.2493352287145363
7,0,5,64,1,-1.3054018877696976
7,0,0,63,0,1.0541797068066483
7,0,1,62,1,-2.770364074277909
7,0,2,61,0,-1.9769408687911814
7,0,3,60,1,1.9824443235826683
7,0,4,59,0,-1.9636319462849916
7,0,5,58,1,1.2925636982883102
7,0,0,57,0,0.3879727436708187
7,0,1,56,1,-1.2590646540079373
7,0,2,55,0,-2.440712429385749
7,0,3,54,1,0.2680685808638259
7,0,4,53,0,2.1110953483059784
7,0,5,52,1,1.0392516454973517
7,0,0,51,0,-2.5104209430378392
7,0,1,50,1,1.6629244188508068
7,0,2,49,0,1.1073901450099826
7,0,3,48,1,0.74611812151792
7,0,4,47,0,-1.4697250024161375
7,0,5,46,1,-1.6761353069021592
7,0,0,45,0,-1.7785656009254418
7,0,1,44,1,0.6642899299449481
7,0,2,43,0,2.2369959231747902
7,0,3,42,1,1.7258938322256823
7,0,4,41,0,-1.8667770915951138
7,0,5,40,1,0.2599027985512119
7,0,0,39,0,0.8316025174496251
7,0,1,38,1,-1.591446290294255
7,0,2,37,0,1.0617938575396182
7,0,3,36,1,-0.8033610935331845
7,0,4,35,0,-1.5004412849803617
7,0,5,34,1,-1.0650714084108017
7,0,0,33,0,-0.28870328881207663
7,0,1,32,1,1.1088269766892755
7,0,2,31,0,-2.373017992675157
7,0,3,30,1,1.2257380825683317
7,0,4,29,0,-1.4260782305991715
7,0,5,28,1,2.2136693627096653
7,0,0,27,0,0.7546002531859437
7,0,1,26,1,2.4007474212508337
7,0,2,25,0,-1.9157317048332863
7,0,3,24,1,-0.225195699741362
7,0,4,23,0,1.4801921166152017
7,0,5,22,1,0.8370809560011414
7,0,0,21,0,1.3737926556767772
7,0,1,20,1,-0.2778147780500033
7,0,2,19,0,0.9151601213043402
7,0,3,18,1,-1.2845218039881114
7,0,4,17,0,-1.2632185265267988
7,0,5,16,1,-1.0069755716674003
7,0,0,15,0,-0.725964560563493
7,0,1,14,1,1.5825011908615298
7,0,2,13,0,2.106802617470102
7,0,3,12,1,1.0260879543259644
7,0,4,11,0,-0.3687374431107133
7,0,5,10,1,-2.400950729805211
7,0,0,9,0,2.0042024555474844
7,0,1,8,1,-0.4896550150630228
7,0,2,7,0,-0.6792942247616633
7,0,3,6,1,1.4297220319944175
7,0,4,5,0,2.048848988996605
7,0,5,4,1,1.9874736651101301
7,0,0,3,0,-1.0728683180181098
7,0,1,2,1,2.6781345383820288
7,0,2,1,0,2.8751253044530536
7,0,3,0,1,-0.9509787288183631
7,0,4,0,0,-1.534697619824794
7,0,5,1,1,1.5118901371925064
7,0,0,2,0,2.771728539480568
7,0,1,3,1,1.9510711942340482
7,0,2,4,0,-0.7097725642105841
7,0,3,5,1,1.3410905305693803
7,0,4,6,0,0.12493588371421804
7,0,5,7,1,1.4494045214613571
7,0,0,8,0,-1.4477441730359528
7,0,1,9,1,0.7039082913425948
7,0,2,10,0,0.16767586006898583
7,0,3,11,1,0.9248412051398578
7,0,4,12,0,1.9391200760502716
7,0,5,13,1,1.83149181500157
7,0,0,14,0,-1.9537820337714158
7,0,1,15,1,-1.3721684551140467
7,0,2,16,0,-2.0268252800474267
7,0,3,17,1,2.503510780558954
7,0,4,18,0,2.396383323295707
7,0,5,19,1,0.25553464063832987
7,0,0,20,0,1.9059990077044027
7,0,1,21,1,1.0369180601550194
7,0,2,22,0,-2.5584256469524167
7,0,3,23,1,2.1220869722955227
7,0,4,24,0,0.16084088276580988
7,0,5,25,1,1.6377617125127064
7,0,0,26,0,-2.176870587544992
7,0,1,27,1,-0.1538405013359081
7,0,2,28,0,0.563593676156994
7,0,3,29,1,1.6773506923051746
7,0,4,30,0,0.5612896403041656
7,0,5,31,1,0.852415213826963
7,0,0,32,0,2.2621280389921825
